title,authors,url,session,abstract_takeaway
Reasoning Cache: Learning to Extrapolate to Long Lengths via Short-Length RL,Ian Wu; Yuxiao Qu; Amrith Setlur; Aviral Kumar,https://icml.cc/virtual/2026/poster/64887,Poster Session 2,"Focuses on training budgets, reasoning cache, cache extrapolate, extrapolate long, and long lengths."
Reasoning Structure of Large Language Models,Frédéric Berdoz; Luca Lanzendörfer; Fabian Farestam; Roger Wattenhofer,https://icml.cc/virtual/2026/poster/63923,Poster Session 5,"Focuses on token count, reasoning structure, structure large, language large, and large reasoning."
Reasoning-Driven Synthetic Data Generation and Evaluation,Tim Davidson; Benoit Seguin; Enrico Bacis; Cesar Ilharco; Hamza Harkous,https://icml.cc/virtual/2026/poster/68819,Poster Session 1,"Focuses on synthetic generation, reasoning-driven synthetic, generation although, although many, and many applications."
Reasoning-preserved Efficient Distillation of Large Language Models via Activation-aware Initialization,Junlin He; Yihong Tang; Tong Nie; Guilong Li; Binyu Yang; Jinxiao Du; Lijun Sun; Wei Ma,https://icml.cc/virtual/2026/poster/65021,Poster Session 7,"Focuses on projection matrices, erank collapse, reasoning-preserved distillation, activation-aware initialization, and training efficiency."
Reinforcement Learning with Evolving Rubrics for Deep Research,Rulin Shao; Akari Asai; Shannon Shen; Hamish Ivison; Varsha Kishore; Jingming Zhuo; Xinran Zhao; Molly Park; Samuel Finlayson; David Sontag; Tyler Murray; Sewon Min; Pradeep Dasigi; Luca Soldaini; Faeze Brahman; Scott Yih; Sherry Wu; Luke Zettlemoyer; Yoon Kim; Hannaneh Hajishirzi; Pang Wei Koh,https://icml.cc/virtual/2026/poster/65886,Poster Session 4,"Focuses on research agents, reinforcement evolving, evolving rubrics, long-form research, and rubrics research."
ReJump: A Tree-Jump Representation for Analyzing and Improving LLM Reasoning,Yuchen Zeng; Shuibai Zhang; Wonjun Kang; Shutong Wu; Lynnix Zou; Ying Fan; Heeju Kim; Hakurei Reimu; Jungtaek Kim; HYUNG IL KOO; Dimitris Papailiopoulos; Kangwook Lee,https://icml.cc/virtual/2026/poster/62312,Poster Session 7,"Focuses on analyzing llm, llm reasoning, moves capture, capture behaviors, and exploration exploitation."
RelayCaching: Accelerating LLM Collaboration via Decoding KV Cache Reuse,Yingsheng Geng; Yuchong Gao; Weihong Wu; Guyue Liu; Jiang liu,https://icml.cc/virtual/2026/poster/66638,Poster Session 5,"Focuses on cache reuse, previous agents, relaycaching accelerating, accelerating llm, and llm collaboration."
ReMoE: Boosting Expert Reuse through Router Fine-Tuning in Memory-Constrained MoE LLM Inference,Xiongwei Zhu; Xiaojian Liao; Tianyang Jiang; Yusen Zhang; Liang Wang; Limin Xiao,https://icml.cc/virtual/2026/poster/60585,Poster Session 5,"Focuses on expert reuse, router fine-tuning, remoe boosting, boosting expert, and reuse router."
Replay Failures as Successes: Sample-Efficient Reinforcement Learning for Instruction Following,Kongcheng Zhang; QI YAO; Shunyu Liu; Wenjian Zhang; Cen; Yang Zhou; Wenkai Fang; Yiru Zhao; Baisheng Lai; Mingli Song,https://icml.cc/virtual/2026/poster/63253,Poster Session 4,"Focuses on instruction following, following tasks, replay failures, failures successes, and successes sample-efficient."
Representation Drift Compensation: A Zero-Cost Enhancement for LLM Decomposition,Xinhao Huang; You-Liang Huang; Zeyi Wen,https://icml.cc/virtual/2026/poster/62873,Poster Session 6,"Focuses on representation drift, llm decomposition, drift compensation, compensation zero-cost, and zero-cost enhancement."
Residual Context Diffusion Language Models,Yuezhou Hu; Harman Singh; Monishwaran Maheswaran; Haocheng Xi; Coleman Hooper; Jintao Zhang; Aditya Tomar; Michael Mahoney; Sewon Min; Mehrdad Farajtabar; Kurt Keutzer; Amir Gholaminejad; Chenfeng Xu,https://icml.cc/virtual/2026/poster/62575,Poster Session 2,"Focuses on residual context, context diffusion, diffusion language, language diffusion, and diffusion large."
ReSpinQuant: Efficient Layer-Wise LLM Quantization via Subspace Residual Rotation Approximation,Suyoung Kim; Sunghyun Wee; Hyeonjin Kim; Kyomin Hwang; Hyunho Lee; NOJUN KWAK,https://icml.cc/virtual/2026/poster/61314,Poster Session 6,"Focuses on global rotation, activation rotation, respinquant layer-wise, layer-wise llm, and llm quantization."
Rethinking 1-bit Optimization Leveraging Pre-trained Large Language Models,Zhijun Tu; Hanting Chen; Jian Li; Yuanyuan Xi; Siqi Liu; Chuanjian Liu; Jie Hu; Yunhe Wang,https://icml.cc/virtual/2026/poster/60685,Poster Session 2,"Focuses on bit llms, progressive training, rethinking bit, bit optimization, and optimization leveraging."
Rethinking KV Cache Eviction via a Unified Information-Theoretic Objective,Jiaming Yang; Chenwei Tang; Liangli Zhen; Jiancheng Lv,https://icml.cc/virtual/2026/poster/66558,Poster Session 2,"Focuses on cache eviction, rethinking cache, eviction unified, unified information-theoretic, and information-theoretic key."
Rethinking Pretraining Data Detection for LLMs: From Local to Global,Chenye Ke; Yan Zhuang; Zirui Liu; Qi Liu,https://icml.cc/virtual/2026/poster/63793,Poster Session 5,"Focuses on rethinking pretraining, pretraining detection, detection llms, llms local, and local global."
Revealing Behavioral Plasticity in Large Language Models: A Token-Conditional Perspective,Liyuan Mao; Le Yu; Jing Zhou; Chujie Zheng; Bowen Yu; Chang Gao; Shixuan Liu; An Yang; Weinan Zhang; Junyang Lin,https://icml.cc/virtual/2026/poster/61204,Poster Session 4,"Focuses on behavioral plasticity, token-conditional generation, step-by-step reasoning, revealing behavioral, and plasticity large."
Revealing Long-context Potential of Attention Heads via Frequency Kernels,Senyu Han; Yilu Cao; Kai Yu; Lu Chen,https://icml.cc/virtual/2026/poster/65465,,"Focuses on attention heads, long-context potential, potential attention, frequency kernels, and long contexts."
Revisiting Anisotropy in Language Transformers: The Geometry of Learning Dynamics,Raphael Bernas; Fanny Jourdan; Antonin Poché; Céline Hudelot,https://icml.cc/virtual/2026/poster/65605,Poster Session 4,"Focuses on revisiting anisotropy, anisotropy language, language transformers, transformers geometry, and geometry dynamics."
Reward Modeling from Natural Language Human Feedback,Zongqi Wang; Rui Wang; Yuchuan Wu; Yiyao Yu; Pinyi Zhang; Shaoning Sun; Yujiu Yang; Yongbin Li,https://icml.cc/virtual/2026/poster/61702,,"Focuses on natural language, process reward, human critiques, reward modeling, and modeling natural."
Reward-free Alignment for Conflicting Objectives,Peter Chen; Xiaopeng Li; Xi Chen; Tianyi Lin,https://icml.cc/virtual/2026/poster/60903,Poster Session 6,"Focuses on conflicting objectives, reward-free alignment, alignment conflicting, objectives direct, and direct alignment."
RGMem: Renormalization Group–inspired Memory Evolution for Language Agents,Ao Tian; Yunfeng Lu; Xinxin Fan; Changhao Wang; Lanzhi Zhou; Yeyao Zhang; Yanfang Liu,https://icml.cc/virtual/2026/poster/65195,Poster Session 7,"Focuses on renormalization group, memory systems, evolving user, rgmem renormalization, and group inspired."
"RLAnything: Forge Environment, Policy, and Reward Model in Completely Dynamic RL System",Yinjie Wang; Tianbao Xie; Ke Shen; Mengdi Wang; Ling Yang,https://icml.cc/virtual/2026/poster/64832,Poster Session 4,"Focuses on overall system, rlanything forge, forge environment, environment policy, and policy reward."
"RLIE: Rule Generation with Logistic Regression, Iterative Refinement, and Evaluation for Large Language Models",Yang Yang; Hua XU; Zhangyi Hu; Yutao Yue,https://icml.cc/virtual/2026/poster/65066,Poster Session 3,"Focuses on rule generation, logistic regression, neuro-symbolic reasoning, rlie rule, and generation logistic."
RLVE: Scaling Up Reinforcement Learning for Language Models with Adaptive Verifiable Environments,Zhiyuan Zeng; Hamish Ivison; Yiping Wang; Lifan Yuan; Stella Li; Zhuorui Ye; Siting Li; Jacqueline He; Runlong Zhou; Tong Chen; Chenyang Zhao; Yulia Tsvetkov; Simon Du; Natasha Jaques; Hao Peng; Pang Wei Koh; Hannaneh Hajishirzi,https://icml.cc/virtual/2026/poster/65461,Poster Session 1,"Focuses on verifiable environments, adaptive verifiable, rlve scaling, scaling reinforcement, and reinforcement language."
SafeSeek: Universal Attribution of Safety Circuits in Language Models,Miao Yu; Siyuan Fu; Moayad Aloqaily; Zhenhong Zhou; Safa Otoum; Xing fan; Kun Wang; Yufei Guo; Qingsong Wen,https://icml.cc/virtual/2026/poster/63371,,"Focuses on safety circuits, heads neurons, safeseek universal, universal attribution, and attribution safety."
"SAGE: A Dataflow-Native Framework for Modular, Controllable, and Transparent LLM-Augmented Reasoning",Jun Liu; Peilin Liu; Ruicheng Zhang; Senlei Zhang; Yanbo Chen; Ziao Wang; Jinyun Yang; mingqi wang; Shuhao Zhang; Xiaofei Liao; Hai Jin,https://icml.cc/virtual/2026/poster/63809,Poster Session 8,"Focuses on inference pipelines, sage dataflow-native, dataflow-native modular, modular controllable, and controllable transparent."
SAGE: Shaping Anchors for Guided Exploration in RLVR of LLMs,Chanuk Lee; Minki Kang; Sung Ju Hwang,https://icml.cc/virtual/2026/poster/63563,Poster Session 6,"Focuses on reasoning modes, sage shaping, shaping anchors, anchors guided, and guided exploration."
SAME: Stabilized Mixture-of-Experts for Multimodal Continual Instruction Tuning,Zhen-Hao Xie Xie; Jun-Tao Tang; Yu-Cheng Shi; Han-Jia Ye; De-Chuan Zhan; Da-Wei Zhou,https://icml.cc/virtual/2026/poster/64407,Poster Session 7,"Focuses on instruction tuning, stabilized mixture-of-experts, multimodal continual, continual instruction, and expert routing."
ScaleEnv: Scaling Environment Synthesis from Scratch for Generalist Interactive Tool-Use Agent Training,Dunwei Tu; Hongyan Hao; Hansi Yang; Yihao Chen; Yu Yang; Yueqing Sun; Xingchen Liu; Furao Shen; Qi GU; Hui Su; Xunliang Cai,https://icml.cc/virtual/2026/poster/66374,Poster Session 4,"Focuses on interactive environments, environments verifiable, verifiable tasks, environmental diversity, and scaleenv scaling."
Scaling Generative Verifiers For Natural Language Mathematical Proof Verification And Selection,Sadegh Mahdavi; Branislav Kisacanin; Shubham Toshniwal; Wei Du; Ivan Moshkov; George Armstrong; Renjie Liao; Christos Thrampoulidis; Igor Gitman,https://icml.cc/virtual/2026/poster/64413,Poster Session 5,"Focuses on proof verification, verification selection, scaling generative, generative verifiers, and verifiers natural."
Scaling Law for Quantization-Aware Training,Mengzhao Chen; Chaoyi Zhang; Jing Liu; Zeng; Zeyue Xue; Zhiheng Liu; Yunshui Li; Jin Ma; Jie Huang; zhou Xun; Ping Luo,https://icml.cc/virtual/2026/poster/62561,Poster Session 5,"Focuses on quantization error, training tokens, qat quantization, weight quantization, and activation quantization."
Scaling Prompt Synthesis for Large Language Model Reasoning,Xueliang Zhao; Wei Wu; Jian Guan; Zhuocheng Gong; Lingpeng Kong,https://icml.cc/virtual/2026/poster/64164,Poster Session 5,"Focuses on prompt synthesis, promptscale scalable, synthetic prompts, scaling prompt, and synthesis large."
Scaling the Scaling Logic: Agentic Meta-Synthesis of Logic Reasoning,Bowen LIU; Zhi Wu; RunquanXie; Zhanhui Kang; Jia Li,https://icml.cc/virtual/2026/poster/66221,Poster Session 4,"Focuses on agentic meta-synthesis, scaling logic, logic agentic, meta-synthesis logic, and logic reasoning."
Scaling-Aware Adapter for Structure-Grounded LLM Reasoning,Zihao Jing; QIUHAO Zeng; Ruiyi Fang; Yan Li; Yan Sun; Boyu Wang; Pingzhao Hu,https://icml.cc/virtual/2026/poster/61384,Poster Session 8,"Focuses on geometric cues, modality tokens, structural complexity, scaling-aware adapter, and adapter structure-grounded."
ScaLoRA: Optimally Scaled Low-Rank Adaptation for Efficient High-Rank Fine-Tuning,Yilang Zhang; Xiaodong Yang; Yiwei Cai; Georgios B. Giannakis,https://icml.cc/virtual/2026/poster/63892,,"Focuses on low-rank adaptation, low-rank matrix, scalora optimally, optimally scaled, and scaled low-rank."
Scene Graph Thinking: Reinforcing Structured Visual Reasoning for Multimodal Large Language Models,Zhiwei Yang; Yuanchen Wu; Nan Zhang; Yucong Meng; Ke Yan; Shouhong Ding,https://icml.cc/virtual/2026/poster/62346,Poster Session 8,"Focuses on scene graph, graph thinking, structured visual, visual reasoning, and multimodal large."
Scheduling LLM Inference with Uncertainty-Aware Output Length Predictions,Haoyu Zheng; Yongqiang Zhang; Fangcheng Fu; Xiaokai Zhou; Hao Luo; Hongchao Zhu; Yuanyuan Zhu; Hao Wang; Xiao Yan; Jiawei Jiang,https://icml.cc/virtual/2026/poster/64987,Poster Session 1,"Focuses on output length, llm inference, length each, each request, and stochastic decoding."
Schema-Guided World Modeling for Understanding Hierarchical Visual Dynamics,Silin Gao; Hao Zhao; Zeming Chen; Sepideh Mamooler; Antara R Bhattacharya; Qiyu Wu; Hiromi Wakaki; Yuki Mitsufuji; Li Mi; Syrielle Montariol; Antoine Bosselut,https://icml.cc/virtual/2026/poster/65080,Poster Session 8,"Focuses on visual dynamics, schema-guided world, understanding visual, dynamic constituents, and world modeling."
Schur-A*: Layer-wise Optimal Expert Pruning for Sparse MoEs via Schur-Complement Guided A* Search,Zheng Chen; Weifeng Yang; Jianxiao Tang; Buhui Yao,https://icml.cc/virtual/2026/poster/65495,Poster Session 6,"Focuses on optimal expert, expert pruning, aggressive pruning, schur-a layer-wise, and layer-wise optimal."
SciPredict: Can LLMs Predict the Outcomes of Scientific Experiments in Natural Sciences?,Udari Sehwag; Elaine Lau; Haniyeh Oskouie; Shayan Shabihi; Erich Liang; Andrea Toledo; Guillermo Mangialardi; Sergio Fonrouge; Ed-Yeremai Hernandez-Cardona; Paula Vergara; Utkarsh Tyagi; Chen Bo Calvin Zhang; Pavi Bhatter; Nicholas Johnson; Furong Huang; Ernesto Montoya; Bing Liu,https://icml.cc/virtual/2026/poster/66182,Poster Session 7,"Focuses on llms predict, exceed human, outcomes predictable, scipredict llms, and predict outcomes."
SCOPE and SCION: Benchmark and Method for Ontology Induction and Fusion from Text,Miaobo Hu; Shuhao Hu; BoKun Wang; Rui Chen; Xiaobo Guo; Xin Wang; Daren Zha; Jun Xiao,https://icml.cc/virtual/2026/poster/64881,Poster Session 7,"Focuses on ontology induction, scope scion, induction fusion, scion ontology, and fusion text."
SCOPE: Selective Conformal Optimized Pairwise LLM Judging,Sher Badshah; Ali Emami; Hassan Sajjad,https://icml.cc/virtual/2026/poster/62431,Poster Session 2,"Focuses on scope selective, selective conformal, conformal optimized, optimized pairwise, and target risk."
Search or Accelerate: Confidence-Switched Position Beam Search for Diffusion Language Models,Mingyu Cao; Alvaro Correia; Christos Louizos; Shiwei Liu; Lu Yin,https://icml.cc/virtual/2026/poster/65806,Poster Session 1,"Focuses on search accelerate, diffusion language, accelerate confidence-switched, confidence-switched position, and position beam."
Search-R2: Enhancing Search-Integrated Reasoning via Actor-Refiner Collaboration,Bowei He; Minda Hu; Zenan Xu; Hongru WANG; Licheng Zong; Yankai Chen; Chen Ma; Xue Liu; PlutoZhou; Irwin King,https://icml.cc/virtual/2026/poster/62129,Poster Session 4,"Focuses on search-integrated reasoning, actor refiner, search-r2 enhancing, enhancing search-integrated, and reasoning actor-refiner."
Selective Deferred Routing: Enabling Cost-Efficient Collaboration between Local SLMs and Remote LLMs,Qijun Miao; Zhixuan Fang,https://icml.cc/virtual/2026/poster/65582,Poster Session 2,"Focuses on selective deferred, deferred routing, cost-efficient collaboration, collaboration local, and local slms."
SelfJudge: Faster Speculative Decoding via Self-Supervised Judge Verification,Kanghoon Yoon; Minsub Kim; Sungjae Lee; Joonhyung Lee; Sunghyeon Woo; Yeonjun In; Se Jung Kwon; Chanyoung Park; Dongsoo Lee,https://icml.cc/virtual/2026/poster/65876,Poster Session 4,"Focuses on speculative decoding, llm inference, judge decoding, diverse nlp, and nlp tasks."
"Shared Semantics, Divergent Mechanisms: Unsupervised Feature Discovery by Aligning Semantics and Mechanisms",Hyunjin Cho; Youngji Roh; Jaehyung Kim,https://icml.cc/virtual/2026/poster/65587,Poster Session 7,"Focuses on unsupervised feature, feature discovery, circuit analysis, continuation distribution, and off semantic."
SHINE: A Scalable In-Context Hypernetwork for Mapping Context to LoRA in a Single Pass,Yewei Liu; Xiyuan Wang; Yansheng Mao; Yoav Gelberg; Haggai Maron; Muhan Zhang,https://icml.cc/virtual/2026/poster/63178,Poster Session 3,"Focuses on shine scalable, in-context hypernetwork, diverse meaningful, meaningful contexts, and lora adapters."
SIMoE: A Probabilistic Framework for Cardinality-Constrained Routing in Mixture-of-Experts,Heng Zhao; Zilei Shao; Guy Van den Broeck; Zhe Zeng,https://icml.cc/virtual/2026/poster/66007,Poster Session 5,"Focuses on discrete expert, expert selection, expert subsets, simoe exact-, and simoe probabilistic."
Simple Policy Gradients for Reasoning with Diffusion Language Models,Anthony Zhan,https://icml.cc/virtual/2026/poster/65988,Poster Session 4,"Focuses on simple policy, policy gradients, gradients reasoning, reasoning diffusion, and diffusion language."
SimpleGPT: Improving GPT via A Simple Normalization Strategy,Marco Chen; Xianbiao Qi; Yelin He; Jiaquan Ye; Rong Xiao,https://icml.cc/virtual/2026/poster/62956,Poster Session 6,"Focuses on simple normalization, normalization strategy, simplegpt gpt, gpt simple, and strategy revisit."
SINQ: Sinkhorn-Normalized Quantization for Calibration-Free Low-Precision LLM Weights,Lorenz K. Muller; Philippe Bich; Jiawei Zhuang; Ahmet Çelik; Luca Benfenati; Lukas Cavigelli,https://icml.cc/virtual/2026/poster/63404,Poster Session 2,"Focuses on uniform quantization, sinq sinkhorn-normalized, sinkhorn-normalized quantization, quantization calibration-free, and calibration-free low-precision."
Skill Neologisms: Towards Skill-based Continual Learning,Antonin Berthon; Nicolás Astorga; Mihaela van der Schaar,https://icml.cc/virtual/2026/poster/66243,Poster Session 2,"Focuses on skill neologisms, skill-based continual, capabilities skills, capabilities specific, and neologisms skill-based."
SLAT: Segment-Level Adaptive Trimming for Efficient CoT Reasoning,Jian Yao; Xiongcai Luo; Ran Cheng; KC Tan,https://icml.cc/virtual/2026/poster/64229,Poster Session 5,"Focuses on slat segment-level, segment-level adaptive, adaptive trimming, cot reasoning, and trimming cot."
SliceFine: The Universal Winning-Slice Hypothesis for Pretrained Networks,Md Kowsher; Ali Polat; Ehsan Ardehaly; Mehrdad Salehi; Zia Ghiasi; Prasanth Murali; Chen Chen,https://icml.cc/virtual/2026/poster/65370,,"Focuses on pretrained networks, universal winning, winning slice, slicefine universal, and winning-slice hypothesis."
Small Generalizable Prompt Predictive Models Can Steer Efficient RL Post-Training of Large Reasoning Models,Yun Qu; Cheems Wang; Yixiu Mao; Heming Zou; Yuhang Jiang; Weijie Liu; Clive Bai; Kai Yang; Yangkun Chen; Saiyong Yang; Xiangyang Ji,https://icml.cc/virtual/2026/poster/60937,Poster Session 5,"Focuses on prompt selection, training efficiency, small generalizable, generalizable prompt, and prompt predictive."
Smaller Models are Natural Explorers for Policy-Level Diversity in GRPO,Yiming Ren; Yiran Xu; Zicheng Lin; Chufan Shi; Yukang Chen; Dingdong WANG; Tianhe Wu; Junjie Wang; Yujiu Yang; Yu Qiao; Ruihang Chu,https://icml.cc/virtual/2026/poster/64272,Poster Session 3,"Focuses on natural explorers, policy-level diversity, policy optimization, smaller natural, and explorers policy-level."
SmartThinker: Progressive Chain-of-Thought Length Calibration for Efficient Large Language Model Reasoning,Chenzhi Hu; Qinzhe Hu; yuhang xu; Junyi Chen; Ruijie Wang; Shengzhong Liu; Jianxin Li; Fan Wu; Guihai Chen,https://icml.cc/virtual/2026/poster/64022,Poster Session 7,"Focuses on length calibration, reasoning paths, length reward, optimal length, and smartthinker progressive."
SoftMoE: Soft Differentiable Routing for Mixture-of-Experts in LLMs,Mikołaj Zasada; Łukasz Struski; Jacek Tabor; Marcin Kurdziel,https://icml.cc/virtual/2026/poster/60933,Poster Session 5,"Focuses on number active, active experts, softmoe soft, soft differentiable, and differentiable routing."
SpanNorm: Reconciling Training Stability and Performance in Deep Transformers,Chao Wang; Bei Li; Jiaqi Zhang; Xinyu Liu; Yuchun Fan; Linkun Lyu; Xin Chen; Jingang Wang; Tong Xiao; Peng Pei; Xunliang Cai,https://icml.cc/virtual/2026/poster/65837,,"Focuses on training stability, transformer architectures, spannorm reconciling, reconciling training, and stability transformers."
SPARC: Separating Perception And Reasoning Circuits for Test-time Scaling of VLMs,Niccolò Avogaro; Nayanika Debnath; Li Mi; Thomas Frick; Junling Wang; Zexue He; Hang Hua; Konrad Schindler; Mattia Rigotti,https://icml.cc/virtual/2026/poster/62906,Poster Session 6,"Focuses on perception reasoning, test-time scaling, sparc separating, separating perception, and reasoning circuits."
Sparks of Cooperative Reasoning: LLMs as Strategic Hanabi Agents,Mahesh Ramesh; Kaousheik Jayakumar; Aswinkumar Ramkumar; Pavan Thodima; Aniket Rege; Emmanouil-Vasileios Vlatakis-Gkaragkounis,https://icml.cc/virtual/2026/poster/60843,Poster Session 7,"Focuses on cooperative reasoning, working memory, sparks cooperative, reasoning llms, and llms strategic."
Spatio-Temporal LLM: Reasoning about Environments and Actions,Haozhen Zheng; beitong tian; Mingyuan Wu; Zhenggang Tang; Klara Nahrstedt; Alex Schwing,https://icml.cc/virtual/2026/poster/61513,,"Focuses on spatio-temporal llm, reasoning environments, environments actions, spatio-temporal prompts, and environment encoded."
SpecExit: Accelerating Large Reasoning Model via Speculative Exit,Rubing Yang; Huajun Bai; Song Liu; Guanghua Yu; Runzhi Fan; Yanbin Dang; Zhang Jiejing; Kai Liu; Jianchen Zhu; Peng Chen,https://icml.cc/virtual/2026/poster/66249,Poster Session 3,"Focuses on hidden states, large reasoning, end-to-end latency, generation length, and speculative decoding."
Spherical Steering: Geometry-Aware Activation Rotation for Language Models,Zejia You; Deng; Hanjie Chen,https://icml.cc/virtual/2026/poster/65855,Poster Session 7,"Focuses on spherical steering, activation rotation, open-ended generation, steering geometry-aware, and geometry-aware activation."
Spurious Rewards: Rethinking Training Signals in RLVR,Rulin Shao; Stella Li; Rui Xin; Scott Geng; Yiping Wang; Sewoong Oh; Simon Du; Nathan Lambert; Sewon Min; Ranjay Krishna; Yulia Tsvetkov; Hannaneh Hajishirzi; Pang Wei Koh; Luke Zettlemoyer,https://icml.cc/virtual/2026/poster/61082,Poster Session 1,"Focuses on spurious rewards, rewards rethinking, rethinking training, training signals, and signals rlvr."
Stabilizing Native Low-Rank LLM Pretraining,Paul Janson; Edouard Oyallon; Eugene Belilovsky,https://icml.cc/virtual/2026/poster/62024,Poster Session 3,"Focuses on native low-rank, scratch exclusively, exclusively low-rank, stabilizing native, and low-rank llm."
Stable Asynchrony: Variance-Controlled Off-Policy RL for LLMs,Luke Huang; Zhuoyang Zhang; Qinghao Hu; Shang Yang; Song Han,https://icml.cc/virtual/2026/poster/62012,Poster Session 1,"Focuses on effective sample, sample size, stable asynchrony, asynchrony variance-controlled, and variance-controlled off-policy."
Star Elastic: Many-in-One Reasoning LLMs with Efficient Budget Control,Ali Taghibakhshi; Ruisi Cai; Saurav Muralidharan; Sharath Turuvekere Sreenivas; Ameya Mahabaleshwarkar; Marcin Chochowski; Akhiad Bercovich; Ran Zilberstein; Ran El-Yaniv; Yonatan Geifman; Daniel Korzekwa; Yoshi Suhara; Oluwatobi Olabiyi; Ashwath Aithal; Nima Tajbakhsh; Pavlo Molchanov,https://icml.cc/virtual/2026/poster/61782,Poster Session 1,"Focuses on star elastic, budget control, nemotron nano, elastic novel, and nested submodels."
STAR: Rethinking MoE Routing as Structure-Aware Subspace Learning,Sumin Park; Noseong Park,https://icml.cc/virtual/2026/poster/62137,Poster Session 4,"Focuses on moe routing, input structure, star rethinking, rethinking moe, and routing structure-aware."
Steer Like the LLM: Activation Steering that Mimics Prompting,Geert Heyman; Frederik Vandeputte,https://icml.cc/virtual/2026/poster/66813,Poster Session 7,"Focuses on activation steering, prompt steering, steer like, like llm, and llm activation."
Stop Training for the Worst: Progressive Unmasking Accelerates Masked Diffusion Training,Jaeyeon Kim; Jonathan Geuter; David Alvarez-Melis; Sham Kakade; Sitan Chen,https://icml.cc/virtual/2026/poster/66284,Poster Session 4,"Focuses on progressive unmasking, masked diffusion, masking patterns, stop training, and training worst."
Stop When Further Reasoning Won’t Help: Attention-State Adaptive Generation in Reasoning Models,Jiakai Li; KE QIN; Rongzheng Wang; Yizhuo Ma; Qizhi Chen; Muquan Li; Shuang Liang,https://icml.cc/virtual/2026/poster/60517,Poster Session 7,"Focuses on stop further, further reasoning, reasoning won, won help, and help attention-state."
Strategy Executability in Mathematical Reasoning: Leveraging Human–Model Differences for Effective Guidance,Weida Liang; Yiyou Sun; Shuyuan Nan; Chuang Li; Dawn Song; Kenji Kawaguchi,https://icml.cc/virtual/2026/poster/65927,Poster Session 5,"Focuses on mathematical reasoning, strategy executability, executability mathematical, reasoning leveraging, and leveraging human."
Structurally Aligned Subtask-Level Memory for Software Engineering Agents,Kangning Shen; Jingyuan Zhang; Chenxi Sun; WencongZeng; Yang Yue,https://icml.cc/virtual/2026/poster/66605,Poster Session 2,"Focuses on software engineering, structurally aligned, aligned subtask-level, subtask-level memory, and long-horizon reasoning."
STT-LLM: Structural-Temporal Tokenization for Adapting LLMs to Longitudinal Clinical Profiles,Maxx Richard Rahman; Mostafa Hammouda; Wolfgang Maass,https://icml.cc/virtual/2026/poster/61629,Poster Session 6,"Focuses on longitudinal clinical, stt-llm structural-temporal, structural-temporal tokenization, adapting llms, and llms longitudinal."
Student-Centered Distillation Narrows the Agentic Gap Between Small and Large LLMs,Yuanjie Lyu; Chengyu Wang; Jun Huang; Tong Xu,https://icml.cc/virtual/2026/poster/64717,,"Focuses on agentic gap, earliest error, student-centered distillation, distillation narrows, and narrows agentic."
SubspacePath Pruner: Inference-time Pruning via Probe-based Representation–Parameter Coupling,Zhiren Gong; Yikun Hou; Fan Wu; CHE WANG; Fuyao Zhang; Tiantong Wu; Yurong Hao; Jiaming Zhang; Yiyang Duan; Tiantong Wang; Fei Huang; Chau Yuen; Wei Lim,https://icml.cc/virtual/2026/poster/62512,Poster Session 6,"Focuses on subspacepath pruner, specific scenario, embedding space, tests dense, and pruner inference-time."
SuCo: Sufficiency-guided Continuous Adaptive Reasoning,Jiahao Wang; Bingyu Liang; Chenhao Hu; Longhui Zhang; Xuebo Liu; Min zhang; Jing Li; Xuelong Li,https://icml.cc/virtual/2026/poster/63630,Poster Session 5,"Focuses on sufficiency-guided continuous, continuous adaptive, adaptive reasoning, suco sufficiency-guided, and reasoning despite."
Sufficiency is Relative: Evaluating LLM Explanations under Model-Induced Input Distributions,Nhi Nguyen; Shauli Ravfogel; Rajesh Ranganath,https://icml.cc/virtual/2026/poster/63210,Poster Session 8,"Focuses on free-text explanations, llm explanations, explanation sufficiency, input distribution, and self-consistent sufficiency."
Surgery: Mitigating Harmful Fine-Tuning for Large Language Models via Attention Sink,Guozhi Liu; Weiwei Lin; Tiansheng Huang; Ruichao Mo; Qi Mu; Xiumin Wang; Li Shen,https://icml.cc/virtual/2026/poster/66119,Poster Session 7,"Focuses on sink divergence, harmful fine-tuning, attention heads, attention sink, and divergence hypothesis."
SWE-ABS: Adversarial Benchmark Strengthening Exposes Inflated Success Rates on Test-based Benchmark,Boxi Yu; Yang Cao; Yuzhong Zhang; Liting Lin; Junjielong Xu; Zhiqing Zhong; Qinghua Xu; Guancheng Wang; Jialun Cao; Shing-Chi Cheung; Pinjia He; Lionel BRIAND,https://icml.cc/virtual/2026/poster/62669,Poster Session 3,"Focuses on swe-abs adversarial, swe-bench verified, test suites, adversarial strengthening, and strengthening exposes."
Sycophancy Towards Researchers Drives Performative Misalignment,David Baek; Xinnuo Li; Anay Gupta; Taslim Mahbub; Kejian Shi; Max Tegmark; Shi Feng,https://icml.cc/virtual/2026/poster/61322,Poster Session 8,"Focuses on sycophancy researchers, performative misalignment, alignment faking, sycophancy scheming, and researchers drives."
